Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
40,8,0.008570219715006518,15653.013454898857,134,251364.55370915067,251230.86595112665,133.687758024
40,9,0.018280690716122656,19296.66393214593,353,310063.6335630501,309711.4561109422,352.17745210800007
40,10,0.017127242380072856,14783.35312077374,253,237525.22805692654,237272.81758841852,252.410468508
40,11,0.03900169142495729,23911.122852191438,933,384704.34773466055,383773.52177767263,930.8259569879999
40,12,0.039071054565629426,32636.439738740628,1275,525086.8868476871,523814.85780678707,1272.0290409000002
40,13,0.04473747067912466,12576.684107558674,563,202417.46804398476,201855.77992631673,561.688117668
40,14,0.014634800539414627,20841.52833087227,305,334810.81901047996,334506.52971049986,304.28929997999995
40,15,0.023163244828540885,18217.493152830237,422,292811.7817737173,292390.76510292536,421.01667079199996
40,16,0.010994768261369983,18437.462077464035,203,296123.79332000576,295921.2663432978,202.526976708
40,17,0.03934230764910698,15029.844231013645,591,241818.62278084503,241228.999907769,589.6228730759999
40,18,0.009714813244568429,14314.699504871855,139,229889.60316039727,229750.92705319324,138.676107204
40,19,0.03515133300405797,27697.36880881009,974,445514.49980166595,444542.76938140194,971.730420264
40,20,0.017306004694229875,34200.36819227697,592,549506.5300289573,548915.9094860454,590.6205429120001
40,21,0.013401003415140295,9127.126843574633,122,146612.10155936485,146490.38583937287,121.71571999199999
40,22,0.036933240353467754,56933.53740957514,2103,915881.3750887889,913783.275423681,2098.099665108
40,23,0.024682614181702638,34271.76075023994,846,550905.788722607,550061.7600413511,844.028681256
40,24,0.0036316098389693277,13801.423946103203,50,221562.7378267564,221512.85433495638,49.8834918
40,25,0.034122442570575416,22182.135247325004,757,356778.50678541826,356023.2707195664,755.236065852
40,26,0.020881717671543436,46648.62448928178,974,749682.1534732364,748710.4230529725,971.730420264
40,27,0.014659315219966487,22330.175263061723,327,358725.5510085127,358399.3129721407,326.23803637199995
40,28,0.011014189214559487,32212.182065608147,355,517359.69494479074,517005.5221530108,354.17279178
40,29,0.020889405326057788,20954.81564354226,438,336761.77046702127,336324.79107885325,436.979388168
40,30,0.02079147915364639,20028.95200239253,416,321879.7102901761,321464.67963840003,415.030651776
40,31,0.020641808706763607,24167.252611891014,499,388382.24166901474,387884.40442085074,497.837248164
40,32,0.030701714585894737,42461.33806235282,1304,682805.4373669068,681504.4759007627,1300.961466144
40,33,0.024588308446322427,34477.54652108248,848,554210.6456843016,553364.6216633738,846.024020928
40,34,0.02428642135320393,21502.32493365419,522,345633.0988395417,345112.31518514967,520.783654392
40,35,0.0380165396731129,43556.18979509589,1656,700728.9874597051,699076.8462112889,1652.141248416
40,36,0.028326786281668452,24912.300568005732,706,400546.779020708,399842.424116492,704.3549042160001
40,37,0.026776103125108246,8284.969895236736,222,133195.24952214162,132973.7668185496,221.482703592
40,38,0.030474104527274688,12842.052927463585,391,206505.03839166652,206114.94948579054,390.088905876
40,39,0.026792167638215972,16289.412038799332,436,261880.04727122528,261445.06322272928,434.984048496
40,40,0.028001598748689936,37499.85066780555,1050,602920.1565460791,601872.6032182791,1047.5533278
40,41,0.016062101653829913,12116.623866296275,195,194666.3586720752,194471.8130540552,194.54561802
40,42,0.033634764969032595,7277.283314059228,245,117044.82630047062,116800.39719065062,244.42910981999998
40,43,0.0,1.0204506993379736,0,16.378233724374475,16.378233724374475,0.0
40,44,0.019556941906267396,11783.552204544767,230,189355.4769452235,189126.0128829435,229.46406227999998
40,45,0.02576073950850923,6120.48813254861,158,98391.46636149319,98233.8345274052,157.63183408800003
40,46,0.042521948000665964,6962.58475118583,296,112044.79552798858,111749.48525653257,295.31027145600007
40,47,0.0,1247.9836968595869,0,20030.138334596366,20030.138334596366,0.0
40,48,0.007349336005328026,6818.837077278624,50,109492.2185821219,109442.33509032191,49.8834918
40,49,0.0157791964570836,16249.005827947878,256,261051.94701657942,260796.54353856345,255.403478016
40,50,0.029425855269111283,9512.399704059788,280,152953.3628042396,152674.0152501596,279.34755408
40,51,0.01326615857234328,31296.170684645138,415,502717.5724704945,502303.53948855447,414.03298194
40,52,0.015907352542985077,19456.95512756105,310,312593.4074465148,312284.12979735486,309.27764916
40,53,0.0,162.20317826636625,0,2603.361011175178,2603.361011175178,0.0
40,54,0.03371009939766732,7465.347491705471,252,120070.24004054481,119818.82724187282,251.412798672
40,55,0.035257316006226766,2087.604606645821,74,33579.881504529425,33506.053936665434,73.82756786400002
40,56,0.0,4176.638938592734,0,67035.05496441339,67035.05496441339,0.0
40,57,0.0,3288.0219419773534,0,52772.75216873652,52772.75216873652,0.0
40,58,0.0,4813.643952517277,0,77258.98543790229,77258.98543790229,0.0
40,59,0.0,67.33803650059585,0,1080.7754858345634,1080.7754858345634,0.0
40,60,0.014678411080804575,13255.940285211525,195,212952.38719566498,212757.84157764498,194.54561802
41,0,0.015960269666486882,12790.459707632303,204,205490.40295404245,205286.87830749847,203.524646544
41,1,0.04399983517756994,21325.65578876194,938,343212.5897157971,342276.7754096291,935.814306168
41,2,0.014508563883312989,18717.17999878796,272,300682.10517593875,300410.7389805467,271.366195392
41,3,0.024830115528716164,33073.51503509319,821,531649.0032486017,530829.9163132457,819.0869353559999
41,4,0.026687372523773855,16239.265849231275,433,261072.20791914995,260640.21688016196,431.99103898799996
41,5,0.008552411478899912,16061.747182999241,137,257927.7230546698,257791.04228713783,136.68076753199998
41,6,0.012357047531176089,12078.321386396357,149,194005.71105722556,193857.05825166154,148.652805564
41,7,0.0246853420808993,20540.59866500354,507,330182.4271801588,329676.6085733068,505.818606852
41,8,0.008616730971711943,15658.612791310527,135,251455.42072839398,251320.73530053394,134.68542786
41,9,0.018360788505535276,19305.82990220649,354,310211.74505235814,309858.56993041415,353.175121944
41,10,0.017221769192106707,14791.239483408823,255,237653.7995168916,237399.39370871158,254.40580818
41,11,0.03923801631200494,23920.935593525508,939,384867.8282520884,383931.0162760844,936.8119760039999
41,12,0.03926691607270021,32649.486378016605,1282,525303.2690969185,524024.2563671665,1279.012729752
41,13,0.04495606653797074,12582.9748391656,566,202521.42729578385,201956.74616860788,564.681127176
41,14,0.014709734853180978,20857.50584281126,307,335069.25341677276,334762.9687771207,306.284639652
41,15,0.023321949773205248,18226.862915943515,425,292965.1594811934,292541.1498008934,424.0096803
41,16,0.011039140666903275,18446.5993291701,204,296271.44387972413,296067.9192331801,203.524646544
41,17,0.0395245557581711,15035.686352371305,594,241915.38183814345,241322.76595555947,592.615882584
41,18,0.009772124917838318,14319.488106072547,140,229967.4578795044,229827.7841024644,139.67377704
41,19,0.03530671403731557,27711.026426948032,978,445737.6952521239,444761.97415251593,975.721099608
41,20,0.017411102165236086,34216.645294980095,596,549771.7682066865,549177.1569844305,594.611222256
41,21,0.013466306131495456,9131.502048018561,123,146683.3212605259,146560.60787069792,122.71338982799999
41,22,0.03712506688823592,56972.94123231099,2115,916525.7784817313,914415.7067785913,2110.07170314
41,23,0.02484928347062844,34288.799321217586,852,551185.2438058143,550335.2291055423,850.014700272
41,24,0.003648867851326156,13807.537793574877,50,221660.86507867675,221610.9815868768,49.8834918
41,25,0.03425878250127295,22195.331923560974,760,356993.3064485136,356235.07737315365,758.2290753599999
41,26,0.020951035482419313,46669.918150165984,978,750027.9074097722,749052.186310164,975.721099608
41,27,0.014754145708777922,22342.62924427668,330,358928.4304165207,358599.1993706407,329.23104588
41,28,0.011080568146050324,32230.306509643375,357,517652.58761122817,517296.4194797762,356.168131452
41,29,0.02099105076653348,20964.203536346635,440,336914.4414862035,336475.4667583635,438.97472784
41,30,0.020897447519112804,20039.09556344131,419,322045.50745451706,321627.48379323306,418.023661284
41,31,0.020739332349420266,24179.318977561325,501,388577.9021776953,388078.0695898593,499.832587836
41,32,0.03086736600107308,42484.101409705625,1311,683177.7727807713,681869.8276257754,1307.945154996
41,33,0.024714488568425855,34492.675297939735,852,554457.4532322048,553607.4385319328,850.014700272
41,34,0.024456630142353965,21510.28938721437,526,345764.91899852664,345240.14466479066,524.774333736
41,35,0.038284584454059585,43579.45094726578,1668,701114.3009900638,699450.1877036158,1664.113286448
41,36,0.028453562255513744,24926.123985319336,709,400771.63787809934,400064.2899643753,707.347913724
41,37,0.026896558348379975,8288.41817569395,223,133251.5920933159,133029.1117198879,222.48037342799998
41,38,0.030646731608381952,12849.559181799481,394,206628.50678326568,206235.4248678817,393.081915384
41,39,0.026882881044956612,16300.427268245292,438,262058.83704350496,261621.8576553369,436.979388168
41,40,0.02810935276373708,37521.717355811845,1055,603276.1052377601,602223.5635607801,1052.5416769800001
41,41,0.016131356577489122,12122.253364786133,196,194757.7097926734,194562.16650481743,195.543287856
41,42,0.03379928979880055,7283.0871808102775,246,117138.97603166096,116893.54925200496,245.42677965599998
41,43,0.0,1.0209708872490493,0,16.38658274034724,16.38658274034724,0.0
41,44,0.019631687743311213,11790.212271393577,231,189463.36868798293,189232.90695586693,230.46173211599998
41,45,0.025857923133390765,6124.007128889638,158,98447.94625276669,98290.3144186787,157.63183408800003
41,46,0.042718344031846316,6968.139400761754,298,112135.94299335414,111838.63738222614,297.305611128
41,47,0.0,1248.7943035328065,0,20043.148571701542,20043.148571701542,0.0
41,48,0.0073962856969994805,6822.245590704569,50,109546.92522260833,109497.04173080833,49.8834918
41,49,0.015858258012982657,16257.11951091632,258,261184.16696789494,260926.76815020692,257.398817688
41,50,0.029564062701947582,9516.401316311953,281,153018.58635072285,152738.24112680682,280.345223916
41,51,0.013333308016973088,31308.970908206396,417,502925.0113983247,502508.98307671264,416.028321612
41,52,0.01599700133732832,19465.89804133756,311,312737.93888246384,312427.6635634678,310.27531899599995
41,53,0.0,162.27589725056342,0,2604.528150871543,2604.528150871543,0.0
41,54,0.03388451501719803,7468.89338507608,253,120128.14929897909,119875.73883047109,252.410468508
41,55,0.035436138679235674,2088.483915152715,74,33593.994406065074,33520.166838201076,73.82756786400002
41,56,0.0,4178.477675763071,0,67064.56669599729,67064.56669599729,0.0
41,57,0.0,3288.984243803229,0,52788.197113041824,52788.197113041824,0.0
41,58,0.0,4816.080623572132,0,77298.09400833273,77298.09400833273,0.0
41,59,0.0,67.37070169279924,0,1081.2997621694278,1081.2997621694278,0.0
41,60,0.014750953881851197,13263.978024841223,196,213082.39058655765,212886.8472987016,195.543287856
42,0,0.0160413494179231,12796.85689844175,205,205594.07553637007,205389.5532199901,204.52231638
42,1,0.044217476772436544,21333.139971954817,943,343337.69920522283,342396.8965498748,940.802655348
42,2,0.014582970695478372,18726.788861888886,273,300837.3250985446,300564.9612333167,272.363865228
42,3,0.02493436550898253,33087.34488205851,825,531874.9629717391,531051.8853570392,823.0776146999999
42,4,0.0268153598427899,16248.632826911024,436,261225.54092041793,260790.55687192193,434.984048496
42,5,0.008581239901480771,16069.576134256484,138,258054.3753921846,257916.69695481658,137.67843736799998
42,6,0.01244139547515079,12080.662101915392,150,194044.27721114203,193894.62673574203,149.6504754
42,7,0.024803226917921674,20552.080421187973,510,330369.70237642695,329860.890760067,508.81161636
42,8,0.008668458170598383,15666.530270185774,136,251583.49393417768,251447.8108364817,135.683097696
42,9,0.018478806307766882,19316.177420736065,357,310380.8157342659,310024.64760281384,356.168131452
42,10,0.01729149536896805,14797.769380128857,256,237759.60202908414,237504.19855106817,255.403478016
42,11,0.039464453220314076,23932.43886139549,944,385057.4440505816,384115.6437253976,941.8003251839999
42,12,0.039407723841188805,32667.094923749035,1287,525590.8746051041,524306.873526172,1284.001078932
42,13,0.0452012228636344,12587.704535910092,569,202600.33193804097,202032.65780135698,567.674136684
42,14,0.01478426701557663,20869.82807743277,309,335269.02062211995,334960.7406427959,308.27997932399995
42,15,0.023468571607540914,18236.778520074367,428,293127.29793700157,292700.29524719366,427.002689808
42,16,0.011088911943427761,18456.132467070587,205,296425.44841286296,296220.9260964829,204.52231638
42,17,0.03971319813071431,15041.976332142458,597,242019.32902297846,241423.72013088645,595.6088920919999
42,18,0.009809765846389642,14326.450059643652,141,230080.1949041566,229939.52345728062,140.671446876
42,19,0.03550157435543474,27724.52079406543,984,445960.26586337405,444978.55874475016,981.7071186239999
42,20,0.01748949896678956,34234.2455449132,599,550057.2452276209,549459.640995857,597.604231764
42,21,0.01354094484129427,9136.152205238714,124,146758.95395374534,146635.2428940813,123.71105966399999
42,22,0.03733369916034889,56996.54181307635,2128,916917.5375108834,914794.4960998755,2123.041411008
42,23,0.024959668331237746,34301.04597291244,856,551385.7932448607,550531.7878652447,854.005379616
42,24,0.003659292925181886,13817.130265322548,51,221815.82192006288,221764.94075842688,50.881161636
42,25,0.03437879882975249,22207.766004292647,763,357195.866453765,356434.64436889696,761.2220848679999
42,26,0.02104194267484726,46696.7645377575,983,750463.780279796,749483.0708310079,980.709448788
42,27,0.014825546481878988,22354.68531341848,331,359122.9279960826,358792.6992803666,330.22871571599995
42,28,0.011134051108542403,32243.601604650725,359,517867.9692257681,517509.80575464416,358.163471124
42,29,0.02108622250568746,20976.090210598253,442,337107.217947614,336666.2478801019,440.97006751199996
42,30,0.020997906370153006,20048.337069650235,421,322195.8289688423,321775.8099678863,420.01900095599996
42,31,0.020844119532157798,24192.328115651017,504,388789.69185354275,388286.86625619885,502.825597344
42,32,0.031031020044084492,42497.064579563434,1319,683393.8130156772,682077.8865019932,1315.9265136840002
42,33,0.024791434542051384,34515.321875082554,856,554824.921474691,553970.916095075,854.005379616
42,34,0.024567891892348006,21523.238724202914,529,345975.7488667008,345447.9815234568,527.767343244
42,35,0.03850989410577095,43599.195029270486,1679,701442.1678744353,699767.0802197913,1675.087654644
42,36,0.028554719850341137,24939.617233101337,712,400991.1975145085,400280.8565912764,710.340923232
42,37,0.02702971463552095,8292.50100447509,224,133318.1191650892,133094.6411218252,223.478043264
42,38,0.03079761615091421,12855.268644189782,396,206722.138994302,206327.061739246,395.077255056
42,39,0.026982232368276446,16307.219351284219,440,262169.84531595174,261730.87058811172,438.97472784
42,40,0.02824559537190949,37538.700888535706,1060,603553.6792871581,602496.1492609981,1057.5300261599998
42,41,0.016212521633329646,12125.930364592128,197,194817.72330939566,194621.18235170367,196.540957692
42,42,0.033980115379683686,7286.879972025558,248,117201.8456703382,116954.4235510102,247.42211932799998
42,43,0.0,1.0215378810427307,0,16.39568299073583,16.39568299073583,0.0
42,44,0.01973335763678341,11796.651021783138,233,189568.70597140735,189336.24889961936,232.45707178799998
42,45,0.02600706578950542,6127.070885097146,159,98498.11720973319,98339.48770580918,158.629503924
42,46,0.04286273055433816,6971.576746340216,299,112192.11005972447,111893.80677876047,298.303280964
42,47,0.0,1249.4055309659245,0,20052.958772003087,20052.958772003087,0.0
42,48,0.007436564326369282,6825.972005214168,51,109607.7318453234,109556.85068368741,50.881161636
42,49,0.015935476270812557,16266.529558438144,259,261336.1959004562,261077.79941293222,258.396487524
42,50,0.02975366320071407,9522.128416587942,283,153112.5016498245,152830.16108623648,282.340563588
42,51,0.013397146298590368,31326.411128877022,420,503207.9199495962,502788.89861847623,419.02133112
42,52,0.016078023838747128,19477.54557168409,313,312926.8770841977,312614.60642552964,312.270658668
42,53,0.0,162.3626895173391,0,2605.9211667532927,2605.9211667532927,0.0
42,54,0.03405118769791318,7473.171725406682,254,120197.81433112123,119944.40619277726,253.408138344
42,55,0.03563555533293393,2089.552234812112,74,33611.14093659841,33537.3133687344,73.82756786400002
42,56,0.0,4181.046202548241,0,67105.79155089927,67105.79155089927,0.0
42,57,0.0,3290.4434933264865,0,52811.618067890115,52811.618067890115,0.0
42,58,0.0,4818.189492248454,0,77331.94135058769,77331.94135058769,0.0
42,59,0.0,67.3977244928454,0,1081.7334781101686,1081.7334781101686,0.0
42,60,0.014815847140136963,13270.18861236147,197,213183.0681860936,212986.5272284016,196.540957692
43,0,0.016111601900722222,12803.325023848882,206,205698.88661899057,205493.36663277456,205.519986216
43,1,0.044413357268958745,21345.93248110122,948,343548.0073262026,342602.2163216746,945.7910045279999
43,2,0.01464672411536343,18733.54561288329,274,300946.76862184075,300673.4070867768,273.36153506399995
43,3,0.02507250268138629,33098.85457460569,830,532064.6818863013,531236.6159224213,828.06596388
43,4,0.026931131572298726,16254.183064108962,438,261316.61756711683,260879.63817894884,436.979388168
43,5,0.008641421237494359,16076.753717566198,139,258170.57327414147,258031.89716693747,138.676107204
43,6,0.012495734559411258,12084.868428926218,151,194112.78642950178,193962.1382842658,150.648145236
43,7,0.024929035920003624,20560.473162134618,513,330507.3988781286,329995.5942522606,511.804625868
43,8,0.008699289903981871,15676.087986587816,136,251736.89528243046,251601.21218473444,135.683097696
43,9,0.0185671167323203,19329.663620314546,359,310599.26457717246,310241.10110604845,358.163471124
43,10,0.017420029072072952,14807.314259473887,258,237914.7926822439,237657.3938645559,257.398817688
43,11,0.03964837450659112,23943.508788752322,949,385240.1047338388,384293.3160594748,946.788674364
43,12,0.03960314562045948,32685.45243780382,1294,525892.4963945353,524601.5116267513,1290.9847677839998
43,13,0.04546215462432363,12594.200268511375,573,202708.5791256356,202136.9143096076,571.6648160279999
43,14,0.014856352946259314,20877.9588019987,310,335400.5164212391,335091.2387720791,309.27764916
43,15,0.023564268295673756,18247.077026813236,430,293294.5843098325,292865.58628035244,428.99802948
43,16,0.011145433974941376,18464.49618828214,206,296560.6838081443,296355.1638219284,205.519986216
43,17,0.03991730863086463,15049.915734630893,601,242150.74711226183,241551.14754082586,599.599571436
43,18,0.00987261852008776,14333.306984288354,142,230191.2462145401,230049.5770978281,141.669116712
43,19,0.03567936283042775,27738.517005792994,990,446190.89108061756,445203.19794297754,987.69313764
43,20,0.01756479931869354,34251.91676231241,602,550343.8612763862,549743.2640351142,600.5972412719999
43,21,0.013607648019988771,9139.09319790795,124,146806.15688608662,146682.4458264226,123.71105966399999
43,22,0.037499779161235765,57027.360339341634,2139,917423.1492256372,915289.1334464333,2134.015779204
43,23,0.025118045892294705,34319.27287308884,862,551684.3210117079,550824.3296130759,859.991398632
43,24,0.0036810504930550945,13822.936500386275,51,221909.01199283573,221858.13083119973,50.881161636
43,25,0.034528799976790335,22219.7354318114,767,357391.96644478495,356626.75368057296,765.212764212
43,26,0.021123664182997305,46725.63946225666,987,750931.2134973514,749946.5133692194,984.700128132
43,27,0.014892244998818735,22368.22812605767,333,359342.28547861363,359010.0614232256,332.22405538799995
43,28,0.01118704617728962,32264.459397103696,361,518204.7321343103,517844.57332351425,360.158810796
43,29,0.021225781499285064,20987.323908452316,445,337290.51180767966,336846.5487306597,443.96307701999996
43,30,0.021141612395475375,20057.97754034147,424,322353.55153294455,321930.5395224806,423.012010464
43,31,0.020945628936786587,24203.65154579482,507,388974.4259168589,388468.60731000686,505.818606852
43,32,0.03120332792305816,42518.88599327285,1327,683752.0280644012,682428.1201920293,1323.907872372
43,33,0.02488648964992103,34535.541154364175,859,555152.433916669,554295.435527545,856.998389124
43,34,0.024710587922806095,21533.100846283967,532,346137.0289356097,345606.2685828576,530.760352752
43,35,0.03866311839741718,43613.51456504126,1686,701678.9801124083,699996.9087689123,1682.071343496
43,36,0.028686254071274106,24957.34097078724,716,401279.6541837113,400565.32258113526,714.331602576
43,37,0.027188787250096946,8296.865515797128,226,133390.1649114799,133164.69152854392,225.473382936
43,38,0.030958267135109855,12862.230632651055,398,206835.87424877743,206438.80165404943,397.072594728
43,39,0.02713102256760248,16318.129606892293,443,262347.94792796933,261905.9801906213,441.967737348
43,40,0.028357242239741755,37556.65263691858,1065,603846.7931978832,602784.2748225433,1062.5183753400001
43,41,0.016285287797840765,12129.968239525655,198,194883.52887191478,194685.99024438678,197.538627528
43,42,0.03412983222098154,7289.947762713204,249,117252.08138071092,117003.66159154692,248.41978916399998
43,43,0.0,1.0221098863360008,0,16.404863675692813,16.404863675692813,0.0
43,44,0.019839442778639554,11800.825301847352,234,189636.700836274,189403.24609465,233.454741624
43,45,0.02610099077773209,6129.4730182833055,160,98537.66911720706,98378.04194344705,159.62717376
43,46,0.0430573673725576,6973.618403748735,300,112225.87633096718,111926.57538016718,299.3009508
43,47,0.0,1249.9237736112475,0,20061.27656646052,20061.27656646052,0.0
43,48,0.007479480043469512,6828.793607702149,51,109653.01856525548,109602.13740361949,50.881161636
43,49,0.01600631377680319,16276.22176517723,261,261493.75115829057,261233.3593310945,260.391827196
43,50,0.029876137284196115,9526.637762785334,285,153186.87199596464,152902.53609270463,284.33590326
43,51,0.013474414751008523,31342.991657895032,422,503476.03278000734,503055.0161092153,421.01667079199996
43,52,0.016186869525568606,19486.97357538991,315,313080.1918833481,312765.925885008,314.26599833999995
43,53,0.0,162.46312237458997,0,2607.533114112169,2607.533114112169,0.0
43,54,0.03426948758894201,7477.197691553578,256,120264.42642745092,120009.02294943493,255.403478016
43,55,0.03581736707965108,2090.3974168807563,75,33625.70377863614,33550.87854093614,74.8252377
43,56,0.0,4182.399858465975,0,67127.5177283789,67127.5177283789,0.0
43,57,0.0,3291.897440215109,0,52834.9539154525,52834.9539154525,0.0
43,58,0.0,4820.647712845959,0,77371.39579117764,77371.39579117764,0.0
43,59,0.0,67.43741290877027,0,1082.3704771857629,1082.3704771857629,0.0
43,60,0.014876277882587184,13277.409394708106,198,213299.95941259307,213102.4207850651,197.538627528
44,0,0.016197683579887795,12810.275925146403,207,205811.44625465176,205604.92859859977,206.517656052
44,1,0.04466985019541391,21352.735631397623,954,343663.18390747585,342711.4068839319,951.777023544
44,2,0.014692602787639147,18739.603924396077,275,301045.002191457,300770.64298655704,274.3592049
44,3,0.025203134103337143,33112.72170403866,835,532292.2376628806,531459.1833498204,833.05431306
44,4,0.02706989753772184,16263.029608366181,440,261460.59994211723,261021.62521427724,438.97472784
44,5,0.008689120007405128,16084.68254733376,140,258298.82866174684,258159.15488470683,139.67377704
44,6,0.012534803081274673,12089.615922533589,152,194189.9813717361,194038.3355566641,151.645815072
44,7,0.025086348229257868,20567.233474289904,516,330618.894897729,330104.097262353,514.797635376
44,8,0.008731577995013113,15683.572309688218,137,251858.01633802787,251721.3355704959,136.68076753199998
44,9,0.018655537510843145,19340.834952568006,361,310780.55979951244,310420.40098871646,360.158810796
44,10,0.01750943305115682,14815.156644234201,259,238041.6606274829,237783.26413995895,258.396487524
44,11,0.039779981404193324,23953.519826268996,953,385404.7725653254,384453.9932116174,950.779353708
44,12,0.03983431347891588,32700.842133050046,1303,526148.4800317612,524848.5162354532,1299.963796308
44,13,0.04568976025262191,12602.430286007188,576,202843.6639159514,202269.00609041538,574.6578255360001
44,14,0.014900263048273863,20891.268664868687,311,335615.13739013846,335304.8620711425,310.27531899599995
44,15,0.02368074688382678,18256.926257180447,432,293454.6597968982,293023.6664277462,430.993369152
44,16,0.011206831409812613,18473.868458210873,207,296712.10641033656,296505.58875428454,206.517656052
44,17,0.04012389365152957,15059.23783514642,604,242303.35983504404,241700.76725410004,602.592580944
44,18,0.009931039526061065,14342.411865352431,142,230337.37955561857,230195.71043890654,141.669116712
44,19,0.035876194726321683,27757.29254487123,996,446498.22450183926,445504.5453451832,993.6791566559999
44,20,0.017644876327741796,34270.926255929444,605,550651.9566584476,550048.3664076675,603.5902507799999
44,21,0.013671934614459752,9145.546046433985,125,146910.72277476545,146786.01404526545,124.70872949999999
44,22,0.03768361044339463,57053.40084708223,2150,917852.0737430698,915707.0835956698,2144.9901474
44,23,0.025200137550829078,34332.74245976124,865,551903.5008873079,551040.5164791679,862.98440814
44,24,0.003704221896169642,13829.03309860865,51,222006.86239430486,221955.98123266886,50.881161636
44,25,0.03464579991740621,22229.934465701423,770,357558.6539482279,356790.44817450776,768.20577372
44,26,0.02120640287870145,46748.444681457,991,751301.2279448607,750312.5371373848,988.690807476
44,27,0.014941493315657377,22381.98637448361,334,359564.10303568596,359230.88131046196,333.221725224
44,28,0.011241044914459803,32283.95760661666,363,518519.6737366654,518157.5195861974,362.154150468
44,29,0.021314414716121912,20992.550226106916,447,337376.38954570796,336930.43112901604,445.958416692
44,30,0.02128179588445127,20066.78354476445,427,322497.8809134414,322071.87589346943,426.005019972
44,31,0.021048331356202658,24218.7501061808,510,389219.75082056184,388710.9392042018,508.81161636
44,32,0.03137012507270145,42543.24535149331,1335,684150.9771225275,682819.0878914676,1331.8892310600002
44,33,0.025031903796572157,34553.34506414481,865,555444.1726876642,554581.1882795242,862.98440814
44,34,0.02477990065450097,21545.45612563681,534,346337.3265088948,345804.57081647083,532.755692424
44,35,0.038881689808494685,43635.43358694839,1697,702041.7547822136,700348.7090705218,1693.045711692
44,36,0.028795302614250274,24970.03259872263,719,401486.3478215822,400769.0232094982,717.324612084
44,37,0.027307889264972542,8300.000826193549,227,133441.48431317846,133215.01326040647,226.47105277199998
44,38,0.031127403802713085,12869.481376146472,401,206955.24169138685,206555.17608715087,400.06560423599996
44,39,0.027256468654688563,16326.268215789427,445,262480.5679404403,262036.60486342033,443.96307701999996
44,40,0.028496503803837555,37583.267370026915,1071,604279.9456832879,603211.441288932,1068.504394356
44,41,0.016391935707258772,12135.834169528076,199,194978.6747182896,194780.13842092562,198.536297364
44,42,0.034296822841642656,7294.141098385993,250,117320.3820880952,117070.9646290952,249.41745899999998
44,43,0.0,1.0226554817600093,0,16.41362048224815,16.41362048224815,0.0
44,44,0.019921279962066937,11806.751743018176,235,189732.81788690176,189498.3654754417,234.45241146
44,45,0.02624113076520078,6133.288194692749,161,98599.90036841462,98439.27552481861,160.624843596
44,46,0.043239603711808045,6977.711259382143,302,112293.5620035554,111992.2657130834,301.296290472
44,47,0.0,1250.4528850238885,0,20069.76880463341,20069.76880463341,0.0
44,48,0.007526322696455915,6832.6072787526655,51,109714.2279856163,109663.34682398029,50.881161636
44,49,0.016072597153529503,16283.587464278799,262,261612.96829870672,261351.5788016747,261.389497032
44,50,0.0299808757688881,9530.752844045666,286,153253.91672002894,152968.58314693294,285.33357309600007
44,51,0.01353184803614995,31359.85900662251,424,503748.7490667553,503325.7370562913,423.012010464
44,52,0.016273481466736767,19499.090130436784,317,313276.65793152235,312960.39659351035,316.26133801199995
44,53,0.0,162.53091284554094,0,2608.621151170932,2608.621151170932,0.0
44,54,0.03441553612086738,7481.7940435335695,257,120339.19554656581,120082.79439871378,256.401147852
44,55,0.03595599691688874,2091.727740083287,75,33647.055466036756,33572.23022833675,74.8252377
44,56,0.0,4184.691769668571,0,67164.30290318058,67164.30290318058,0.0
44,57,0.0,3293.450737941859,0,52859.88434396684,52859.88434396684,0.0
44,58,0.0,4823.015444014593,0,77409.39787643422,77409.39787643422,0.0
44,59,0.0,67.46938279537095,0,1082.883593865704,1082.883593865704,0.0
44,60,0.014964053805605353,13282.889922433471,199,213388.91955242123,213190.3832550572,198.536297364
45,0,0.016261970484965197,12816.226958971944,208,205907.95801738772,205700.44269149972,207.515325888
45,1,0.044872176195250926,21360.14073005664,958,343786.0264202971,342830.25871740904,955.767702888
45,2,0.014773728184997371,18749.934435425428,277,301212.8022331501,300936.4476885781,276.354544572
45,3,0.02532228088438774,33125.46358511747,839,532500.7355335393,531663.6905411354,837.044992404
45,4,0.027220192465551324,16270.250676651447,443,261579.49109760375,261137.52336025576,441.967737348
45,5,0.00872851703262776,16095.541866152764,140,258473.12072879184,258333.44695175186,139.67377704
45,6,0.012586500463115055,12094.68276586713,152,194271.30420723945,194119.65839216742,151.645815072
45,7,0.025207590523931744,20579.28584402676,519,330815.32844151347,330297.5377966294,517.790644884
45,8,0.008763728528076107,15692.162015485423,138,251996.87878590904,251859.20034854105,137.67843736799998
45,9,0.018752740503699558,19349.4780012558,363,310921.2760706236,310559.1219201556,362.154150468
45,10,0.017553874108245028,14822.965144098393,260,238167.98472013918,237908.59056277922,259.39415735999995
45,11,0.03996730290091807,23962.12768928271,958,385547.9171158756,384592.14941298746,955.767702888
45,12,0.040058134196865124,32712.672141412626,1310,526345.3353548327,525038.3878696726,1306.94748516
45,13,0.04590451336664123,12610.004026753699,579,202968.21546444087,202390.56462939686,577.650835044
